
4.227897999999  SN.node[31].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[32].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[32].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[33].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[37].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[37].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[38].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[38].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[39].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[40].Communication.MAC            FORMATION_PACKET recebido de 0
